nid,제목,url,부서레벨1,부서레벨2,부서레벨3,부서레벨4,부서레벨5,집행연도,집행월,예산,집행,구분,부서명,집행일시,집행장소,집행목적,대상인원,결제방법,집행금액
18576341,"2019년 8월 서울시본청 도시재생실 역사도심재생과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576341,서울시본청,도시재생실,역사도심재생과,,,2019,8,,,,"도시재생실  역사도심재생과","2019-08-26 12:12","대가 (중구 을지로1가 37)","도심정책팀 현안 및 임시회 준비 직원격려  간담회비 지급","역사도심재생과, 도심정책팀장 외 6인",제로페이,68000
18576341,"2019년 8월 서울시본청 도시재생실 역사도심재생과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576341,서울시본청,도시재생실,역사도심재생과,,,2019,8,,,,"도시재생실  역사도심재생과","2019-08-22 12:16","창고43 (중구 무교로 21)","세운2단계 현안관련 간담회비 지급","역사도심재생과장, 주무관 김문근 외 2인",제로페이,51000
18576341,"2019년 8월 서울시본청 도시재생실 역사도심재생과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576341,서울시본청,도시재생실,역사도심재생과,,,2019,8,,,,"도시재생실  역사도심재생과","2019-08-20 19:40","돈수백 (중구 남대문로9길 40)","을지로 현안관련 간담회비 지급","역사도심재생과장, 다시세운사업팀장 외 3인",카드,75000
18576341,"2019년 8월 서울시본청 도시재생실 역사도심재생과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576341,서울시본청,도시재생실,역사도심재생과,,,2019,8,,,,"도시재생실  역사도심재생과","2019-08-16 12:39","원조함흥냉면 (종로구 창경궁로13길 16)","세운 현장점검 간담회비 지급","주무관 길현기 외 2인",카드,24000
18576341,"2019년 8월 서울시본청 도시재생실 역사도심재생과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576341,서울시본청,도시재생실,역사도심재생과,,,2019,8,,,,"도시재생실  역사도심재생과","2019-08-14 12:45","월향 (중구 세종대로 21길 30)","세운협업센터 및 거점공간운영 간담회비 지급","역사도심재생과장, 다시세운사업팀장 외 7인",카드,155000
18576341,"2019년 8월 서울시본청 도시재생실 역사도심재생과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576341,서울시본청,도시재생실,역사도심재생과,,,2019,8,,,,"도시재생실  역사도심재생과","2019-08-13 20:02","돈수백 (중구 남대문로9길 40)","부서 현안업무추진 직원 격려 간담회비 지급","역사도심재생과장, 주무관 이명옥 외 4인",카드,96500
18576341,"2019년 8월 서울시본청 도시재생실 역사도심재생과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576341,서울시본청,도시재생실,역사도심재생과,,,2019,8,,,,"도시재생실  역사도심재생과","2019-08-09 12:09","혜나루 (중구 덕수궁길 120)","세운사업팀 현안보고 간담회비 지급","역사도심재생과장, 다시세운사업팀장 외 5인",카드,23500
18576341,"2019년 8월 서울시본청 도시재생실 역사도심재생과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576341,서울시본청,도시재생실,역사도심재생과,,,2019,8,,,,"도시재생실  역사도심재생과","2019-08-06 12:52","참숯골 (중구 무교동 16)","세운재정비촉진계획 현안 간담회비 지급","역사도심재생과장, 주무관 이재훈 외 7인",카드,159000
18576341,"2019년 8월 서울시본청 도시재생실 역사도심재생과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576341,서울시본청,도시재생실,역사도심재생과,,,2019,8,,,,"도시재생실  역사도심재생과","2019-08-05 19:51","동강나루터 (중구 삼일대로12길 13)","을지로 현장 점검 간담회비 지급","역사도심재생과장, 도심정책팀장 외 3인",카드,57000
18576341,"2019년 8월 서울시본청 도시재생실 역사도심재생과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576341,서울시본청,도시재생실,역사도심재생과,,,2019,8,,,,"도시재생실  역사도심재생과","2019-08-01 16:02","더후라이팬 (중구 남대문로9길 40)","직원 격려 간식 구입비 지급","부서 직원 전체",카드,58400
18576340,"2019년 8월 사업소 상수도사업본부 구의아리수정수센터 정수과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/18576340,사업소,상수도사업본부,구의아리수정수센터,정수과,,2019,8,,,,"구의아리수정수센터 정수과","2019-08-06 10:16","하이웨이마트 (광나루로 516)","부서운영 물품구입",37,카드,69160
18576340,"2019년 8월 사업소 상수도사업본부 구의아리수정수센터 정수과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/18576340,사업소,상수도사업본부,구의아리수정수센터,정수과,,2019,8,,,,"구의아리수정수센터 정수과","2019-08-13 19:46","채마루샤브샤브 (광진구 구의로 70)","부서운영 간담회비",25,제로페이,353000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서 중곡119안전센터","2019-08-26 19:08","용마골 (광진구 용마산로길)","직원 격려간담회","센터장 외 5명",카드,108000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서 중곡119안전센터","2019-08-16 11:10","두리마트 (광진구 면목로)","민원인접대용  차구매",중곡118안전센터,카드,80000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서 중곡119안전센터","2019-08-14 19:08","도야족발보쌈본점 (광진구 용마산로)","직원 격려간담회","2팀장 외 7명",카드,320000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서 능동119안전센터","2019-08-21 12:55","우리맛금일푸른바다 (광진구 능동로)","복지후생을 위한 간담회","센터장 외 8명",카드,108000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서 능동119안전센터","2019-08-13 19:39","최고집풍천장어 (광진구 아차산로)","폭염, 폭우 안전사고 예방을     위한 간담회","2팀장 외 16명",카드,400000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서  현장대응단","2019-08-23 12:55","함흥면옥 (광진구 광나루로)","구급직원 간담회","현장대응단장 외 8명",카드,184000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서  현장대응단","2019-08-14 19:50","마당족발 (광진구 능동로)","직원 간담회개최","지휘2팀장 외 28명",카드,770000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서  예방과","2019-08-09 14:18","이마트 자양점 (광진구 아차산로)","직원 및 민원접대용 탕비물품 구입","예방과장 외 17명",카드,91120
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서 재난관리과","2019-08-08 11:14","하이웨이마트 구의점 (광진구 광나루로)","커피, 차류구매","재난관리과장 외 9명",카드,34500
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서  소방행정과","2019-08-16 15:19","신한은행 스타시티금융센터점 (광진구 아차산로)","2019년 9월 직원 생일자 축하품(온누리상품권 구매)","지방소방위 최종춘 외 15명",카드,360000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서  소방행정과","2019-08-16 15:34","마켓유 구의점 (광진구 아차산로)","내방인 접객을 위한 다과물품 구매",광진소방서장,카드,32940
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서  소방행정과","2019-08-16 15:00",-,"소속 상근직원 경조사비 지급",광진소방서장,현금,50000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서  소방행정과","2019-08-05 09:05","기장미역다시마 월전건어물(인터넷 구매)","출산직원 축하품구매",광진소방서장,카드,50000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서  소방행정과","2019-08-07 15:00","금문 (광진구 자양로)","화재특별조사 시민조사참여단 업무추진 간담회","광진소방서장 외 16명",카드,350000
18576339,"2019년 8월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576339,소방재난본부(소방서),광진소방서,,,,2019,8,,,,"광진소방서  소방행정과","2019-08-01 12:59","함흥면옥 (광진구 광나루로)","효율적인 아차산 화재 대응시스템 확충 관련 유관기관 간담회","광진소방서장 외 14명",카드,380000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-22 12:11","오향절면(강남구 남부순환로 355길 13)","기획관리과 직원 격려 간담회비 지급","데이터센터 전직원",카드,140000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-07-30 16:19","리앙빈안산(금천구 독산로23길 44)","데이터센터 휴게실 원두커피 구입비용 지급","데이터센터 전직원",카드,140000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-28 12:00",진미일식(서초구효령로68길102),급여관리시스템담당자간담회비지급,"소장 김현규외 3명",카드,95000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-27 12:00",궁순대국(서초구남부순환로333길35),현안업무추진간담회비지급,"소장 김현규외 2명",카드,28000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-23 19:30","서초아구찜(서초구 효령로55길15)",청사시설유지관리담당간담회비지급,"소장 김현규외 8명",카드,189000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-22 19:30",수미관(서초구중앙로2길381),클라우드센터운영관련간담회비지급,"소장 김현규외 3명",카드,105000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-20 12:00",수미관(서초구중앙로2길381),정보시스템유지관리간담회비지급,"소장 김현규외 2명",카드,40000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-19 19:30",진미일식(서초구효령로68길102),현안업무추진간담회비지급,"소장 김현규외 3명",카드,110000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-16 12:00",포프롬나드(서초구남부순환로331길),청사시설유지관리담당간담회비지급,"소장 김현규외 3명",카드,40000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-13 19:00",동원침치(중구세종대로22길16),정보시스템유지관리간담회비지급,"소장 김현규외 9명",카드,262000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-13 12:00",신수사(서초구남부순환로2575),정보통신시설유지관리관련간담회비지급,"소장 김현규외 3명",카드,100000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-12 12:00","중구청 전산정보과",업무유관기관직원경조사비지급,1명,현금,50000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-08 19:20",그릴진(서초구효령로55길22),정보자원통합관리관련간담회비지급,"소장 김현규외 4명",카드,134000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-07 12:00",덕승재(마포구월드컵북로361),클라우드센터운영관련간담회비지급,"소장 김현규외 8명",카드,180000
18576338,"2019년 8월 사업소 데이터센터 기획관리과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18576338,사업소,데이터센터,기획관리과,,,2019,8,,,,데이터센터,"2019-08-06 12:00",샤브행(서초구효령로260),정보통신시설유지관리관련간담회비지급,"소장 김현규외 4명",카드,119000
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-29 12:31",한솔,"유관기관 사업관계자 식사 제공",6,제로페이,107500
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-23 12:31",포메인,"공원시설과 직원 업무격려 식사",7,제로페이,81000
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-13 18:30",서우,"생태환경과 직원 업무격려 식사",7,제로페이,89000
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-27 12:23",광장동가온(주),"유관기관 사업관계자 식사 제공",5,카드,69000
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-16 12:11","서울숲 쭈꾸미","공원여가과 직원 업무격려 식사",4,카드,35000
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-02 12:37",할매집,"공원시설과 직원 업무격려 식사",7,카드,110000
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-01 12:23","서울숲 쭈꾸미","녹지관리과 직원 업무격려 식사",4,카드,43000
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-30 12:16",성수아구찜,"생태환경과 직원 업무격려 식사",5,카드,39000
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-22 13:54","원플러스  성수점","내방객 제공용 다과 구매",4,카드,10000
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-22 13:46",밀도,"제안서평가위원회장 다과 비치",6,카드,79300
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-09 19:59","세빛섬  올라(Ola)","공원부 직원 사기함양 식사",20,카드,338000
18576091,"2019년 8월 사업소 한강사업본부 공원부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18576091,사업소,한강사업본부,공원부,,,2019,8,,,,공원부,"2019-08-07 16:05","(주)이마트  성수점","내방객 제공용 다과 구매",불특정,카드,51720
18575244,"2019년 8월 사업소 한강사업본부 운영부 광나루안내센터 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/18575244,사업소,한강사업본부,운영부,광나루안내센터,,2019,8,,,,"운영부 광나루안내센터","2019-08-22 14:30","홈플러스 강동점","민원응대 및 직원 격려용 차류, 간식 구입비 지급","광나루안내센터장, 직원, 공공안전관, 공무직, 기간제 등 53명",카드,291300
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-26 13:08","라 칸티나(서울특별시 중구 을지로 19 (을지로1가))","시의회 자료준비에 따른 직원 격려 간담회비","여성권익담당관 외 2인",제로페이,66400
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-23 20:56","무교소호정(서울특별시 중구 무교로 17-25 (태평로1가))","여성노숙인시설 기능보강 관련 회의","여성권익사업팀장 외 3인",제로페이,69000
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-23 12:24","비어바나 위드 비밀(서울특별시 중구 남대문로9길 24 (다동))","현안 업무 추진 직원 격려 간담회","여성권익기획팀장 외 4인",제로페이,57700
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-22 20:27","참복집(서울시 중구 을지로3길 28)","전국체전 최종보고 관련 간담회","여성권익기획팀장 외 3인",제로페이,59000
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-22 20:22","투뿔등심 광화문(서울 중구 세종대로 136)","WithU 센터 운영 인력 관련 간담회","여성권익담당관 외 3명",제로페이,55000
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-21 12:35","참복집(서울시 중구 을지로3길 28)","전국체전 성희롱 성폭력 예방교육","여성권익사업팀장 외 3인",제로페이,44000
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-19 12:51","우도일식(서울특별시 중구 세종대로 124 (태평로1가))","WithU 민간위탁 관련 간담회","여성권익담당관 외 3명",제로페이,80000
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-14 12:30","더테이블한정식(서울특별시 중구 세종대로 124 (태평로1가))","성희롱 성폭력 예방센터 운영 관련 간담회","여성권익담당관 외 10명",제로페이,125000
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-12 12:57","참숯골(서울시 중구 무교로 16)","여성 노숙인 시설 업무 관련 협의","여성권익담당관 외 4명",제로페이,48000
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-07 12:23","곰국시집(서울시 중구 무교로 24(무교동))","현안업무 추진 직원 격려 간담회","여성권익기획팀장 외 5명",제로페이,55000
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-06 20:56","더미시청점(서울특별시 중구 남대문로9길 40 (다동))","여성복지시설 지원 관련 간담회","여성권익기획팀장 외 13명",제로페이,181000
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-05 12:38","영덕회식당시청점(서울시 중구 무교로 32(무교동))","여성 노숙인 시설 관련 간담회","여성권익기획팀장 외 2명",제로페이,36000
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-07-31 15:55","행복플러스가게 서울시청점(서울시 중구 세종대로 110)","전국체전 성희롱 성폭력 종합예방센터 설치 자문회의","여성권익담당관 외 7명",제로페이,79800
18575243,"2019년 8월 서울시본청 여성가족정책실 여성권익담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18575243,서울시본청,여성가족정책실,여성권익담당관,,,2019,8,,,,"여성가족정책실 여성권익담당관","2019-08-01 12:24","대독장 서울시청점(서울특별시 중구 남대문로9길 40 (다동))","여성노숙인 위생관리를 위한 간담회","여성권익담당관 외 8명",제로페이,82500
18564952,"2019년 8월 사업소 교통방송 보도국 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18564952,사업소,교통방송,보도국,,,2019,8,,,,"교통방송  보도국","2019-08-20 20:46","서울 마포구 상암동 월드컵북로50길 5 오시오청국장","추석특별방송 방침 논의 간담회","이종억 보도국장 외 9 명",카드,160000
18564952,"2019년 8월 사업소 교통방송 보도국 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18564952,사업소,교통방송,보도국,,,2019,8,,,,"교통방송  보도국","2019-08-20 12:09","양평해장국 (서울 마포구 월드컵 북로 352)","내근기자 교육 관련 회의","이종억 보도국장외 2명",카드,27000
18564952,"2019년 8월 사업소 교통방송 보도국 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18564952,사업소,교통방송,보도국,,,2019,8,,,,"교통방송  보도국","2019-08-14 12:51","서울 마포구 상암산로 76  현대옥","보도국 조직개편 간담회","이종억 보도국장외 5명",카드,80000
18564952,"2019년 8월 사업소 교통방송 보도국 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18564952,사업소,교통방송,보도국,,,2019,8,,,,"교통방송      보도국","2019-08-13 12:12","서울 마포구 상암산로 76  현대옥","보도국 기간제 기자 업무개선 간담회","이종억 보도국장외 4명",카드,38500
18564952,"2019년 8월 사업소 교통방송 보도국 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18564952,사업소,교통방송,보도국,,,2019,8,,,,"교통방송      보도국","2019-08-12 21:24","서울 마포구 상암동 1654 DMC 05호 토종골","보도국내근기자 교육계획 회의","이종억 보도국장외 5명",카드,51000
18564952,"2019년 8월 사업소 교통방송 보도국 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18564952,사업소,교통방송,보도국,,,2019,8,,,,"교통방송      보도국","2019-08-09 21:42","서울 마포구 상암동 월드컵북로50길 9 팔백팔호","내년 뉴스보도 계획 간담회","장행석 편집부장 외 6명",카드,81000
18564952,"2019년 8월 사업소 교통방송 보도국 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/18564952,사업소,교통방송,보도국,,,2019,8,,,,"교통방송      보도국","2019-08-09 14:41","라몬                (서울시 매봉산로31)","연합뉴스 업무 협의","장행석 편집장 외 2명",카드,15300
18564950,"2019년 8월 사업소 은평병원 간호부 간호과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/18564950,사업소,은평병원,간호부,간호과,,2019,8,,,,은평병원간호부,"2019-08-26 12:00","홍샌집(은평구 은평로 167,2층)","8월 퇴임직원 격려 간담회비 지급","간호조무7급 신상근외 11명",카드,114000
18564950,"2019년 8월 사업소 은평병원 간호부 간호과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/18564950,사업소,은평병원,간호부,간호과,,2019,8,,,,은평병원간호부,"2019-08-19 12:00","신비로마트(은평구 응암동 22길 22-1)","8월 부서직원 격려 차류 구매비 지금","간호부장 박○○외 131명",카드,350000
18564950,"2019년 8월 사업소 은평병원 간호부 간호과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/18564950,사업소,은평병원,간호부,간호과,,2019,8,,,,은평병원간호부,"2019-08-05 12:00","백년백세삼계탕(은평구 은평로 205-5)","8월 병동 주무관 격려 간담회비 지급","간호주무6급 최규현외 11명",카드,156000
18564949,"2019년 8월 서울시본청 스마트도시정책관 빅데이터담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/18564949,서울시본청,스마트도시정책관,빅데이터담당관,,,2019,8,,,,"스마트도시정책관 빅데이터담당관","2019-08-06 14:33","빠리바게뜨(중구 서소문로)","부서원 소통 간담회",부서원,제로페이,28600
18564949,"2019년 8월 서울시본청 스마트도시정책관 빅데이터담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/18564949,서울시본청,스마트도시정책관,빅데이터담당관,,,2019,8,,,,"스마트도시정책관 빅데이터담당관","2019-08-08 09:31","해피머니아이앤씨(성남시 분당구)","부서원 생일상품권 구매","심원보외 22명",카드,418600
